BdprotoID,LanguageName,LanguageFamily,Phoneme
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ʔ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ŋ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ŋɡ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ŋm
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ŋmɡb
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",b
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ɓ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",c
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",d
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ɗ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ɟ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ʄ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ɡ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ɡb
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",j
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",k
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",kp
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",l
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ɭ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",m
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",mb
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",n
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",nd
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ɲɟ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ɲ
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",p
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",r
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",s
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",t
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",w
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",ndr
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",dr
1092,SARA BONGO BAGUIRMIAN,"Nilo-Saharan, Central-Sudanic",tr
1080,SEMITIC,"Afro-Asiatic, Semitic",ɬʼ
1080,SEMITIC,"Afro-Asiatic, Semitic",θ̪
1080,SEMITIC,"Afro-Asiatic, Semitic",ð
1080,SEMITIC,"Afro-Asiatic, Semitic",ʕ
1080,SEMITIC,"Afro-Asiatic, Semitic",ʔ
1080,SEMITIC,"Afro-Asiatic, Semitic",ħ
1080,SEMITIC,"Afro-Asiatic, Semitic",ʃ
1080,SEMITIC,"Afro-Asiatic, Semitic",a
1080,SEMITIC,"Afro-Asiatic, Semitic",aː
1080,SEMITIC,"Afro-Asiatic, Semitic",b
1080,SEMITIC,"Afro-Asiatic, Semitic",d
1080,SEMITIC,"Afro-Asiatic, Semitic",ɡ
1080,SEMITIC,"Afro-Asiatic, Semitic",ɣ
1080,SEMITIC,"Afro-Asiatic, Semitic",h
1080,SEMITIC,"Afro-Asiatic, Semitic",ɬ
1080,SEMITIC,"Afro-Asiatic, Semitic",i
1080,SEMITIC,"Afro-Asiatic, Semitic",iː
1080,SEMITIC,"Afro-Asiatic, Semitic",j
1080,SEMITIC,"Afro-Asiatic, Semitic",k
1080,SEMITIC,"Afro-Asiatic, Semitic",kʼ
1080,SEMITIC,"Afro-Asiatic, Semitic",l
1080,SEMITIC,"Afro-Asiatic, Semitic",m
1080,SEMITIC,"Afro-Asiatic, Semitic",n
1080,SEMITIC,"Afro-Asiatic, Semitic",p
1080,SEMITIC,"Afro-Asiatic, Semitic",r
1080,SEMITIC,"Afro-Asiatic, Semitic",s
1080,SEMITIC,"Afro-Asiatic, Semitic",sʼ
1080,SEMITIC,"Afro-Asiatic, Semitic",t
1080,SEMITIC,"Afro-Asiatic, Semitic",tʼ
1080,SEMITIC,"Afro-Asiatic, Semitic",u
1080,SEMITIC,"Afro-Asiatic, Semitic",uː
1080,SEMITIC,"Afro-Asiatic, Semitic",w
1080,SEMITIC,"Afro-Asiatic, Semitic",x
1080,SEMITIC,"Afro-Asiatic, Semitic",z
1080,SEMITIC,"Afro-Asiatic, Semitic",θ̪ʼ
1054,SUMERIAN,Isolates,ŋ
1054,SUMERIAN,Isolates,ʃ
1054,SUMERIAN,Isolates,a
1054,SUMERIAN,Isolates,aː
1054,SUMERIAN,Isolates,b
1054,SUMERIAN,Isolates,d
1054,SUMERIAN,Isolates,e
1054,SUMERIAN,Isolates,eː
1054,SUMERIAN,Isolates,ɡ
1054,SUMERIAN,Isolates,h
1054,SUMERIAN,Isolates,i
1054,SUMERIAN,Isolates,iː
1054,SUMERIAN,Isolates,k
1054,SUMERIAN,Isolates,l
1054,SUMERIAN,Isolates,m
1054,SUMERIAN,Isolates,n
1054,SUMERIAN,Isolates,o
1054,SUMERIAN,Isolates,oː
1054,SUMERIAN,Isolates,p
1054,SUMERIAN,Isolates,r
1054,SUMERIAN,Isolates,s
1054,SUMERIAN,Isolates,t
1054,SUMERIAN,Isolates,u
1054,SUMERIAN,Isolates,uː
1054,SUMERIAN,Isolates,z
1054,SUMERIAN,Isolates,dr
1067,TAI,"Austro-Tai, Li-Kam-Tai",ʔ
1067,TAI,"Austro-Tai, Li-Kam-Tai",ʔʷ
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɘ
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɛ
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɛː
1067,TAI,"Austro-Tai, Li-Kam-Tai",ŋ
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɔ
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɔː
1067,TAI,"Austro-Tai, Li-Kam-Tai",a
1067,TAI,"Austro-Tai, Li-Kam-Tai",aː
1067,TAI,"Austro-Tai, Li-Kam-Tai",b
1067,TAI,"Austro-Tai, Li-Kam-Tai",d
1067,TAI,"Austro-Tai, Li-Kam-Tai",e
1067,TAI,"Austro-Tai, Li-Kam-Tai",f
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɡ
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɣ
1067,TAI,"Austro-Tai, Li-Kam-Tai",h
1067,TAI,"Austro-Tai, Li-Kam-Tai",ŋ̥
1067,TAI,"Austro-Tai, Li-Kam-Tai",l̥
1067,TAI,"Austro-Tai, Li-Kam-Tai",m̥
1067,TAI,"Austro-Tai, Li-Kam-Tai",n̥
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɲ̥
1067,TAI,"Austro-Tai, Li-Kam-Tai",r̥
1067,TAI,"Austro-Tai, Li-Kam-Tai",i
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɨ
1067,TAI,"Austro-Tai, Li-Kam-Tai",j
1067,TAI,"Austro-Tai, Li-Kam-Tai",k
1067,TAI,"Austro-Tai, Li-Kam-Tai",kʰ
1067,TAI,"Austro-Tai, Li-Kam-Tai",l
1067,TAI,"Austro-Tai, Li-Kam-Tai",m
1067,TAI,"Austro-Tai, Li-Kam-Tai",n
1067,TAI,"Austro-Tai, Li-Kam-Tai",ɲ
1067,TAI,"Austro-Tai, Li-Kam-Tai",o
1067,TAI,"Austro-Tai, Li-Kam-Tai",p
1067,TAI,"Austro-Tai, Li-Kam-Tai",pʰ
1067,TAI,"Austro-Tai, Li-Kam-Tai",r
1067,TAI,"Austro-Tai, Li-Kam-Tai",s
1067,TAI,"Austro-Tai, Li-Kam-Tai",t
1067,TAI,"Austro-Tai, Li-Kam-Tai",tʰ
1067,TAI,"Austro-Tai, Li-Kam-Tai",ts
1067,TAI,"Austro-Tai, Li-Kam-Tai",tsʰ
1067,TAI,"Austro-Tai, Li-Kam-Tai",u
1067,TAI,"Austro-Tai, Li-Kam-Tai",v
1067,TAI,"Austro-Tai, Li-Kam-Tai",w
1067,TAI,"Austro-Tai, Li-Kam-Tai",x
1067,TAI,"Austro-Tai, Li-Kam-Tai",z
1067,TAI,"Austro-Tai, Li-Kam-Tai",ʔb
1067,TAI,"Austro-Tai, Li-Kam-Tai",ʔd
1067,TAI,"Austro-Tai, Li-Kam-Tai",ʔj
1064,TAKANAN,"South-American, Macro-Panoan",ʔ
1064,TAKANAN,"South-American, Macro-Panoan",a
1064,TAKANAN,"South-American, Macro-Panoan",b
1064,TAKANAN,"South-American, Macro-Panoan",c
1064,TAKANAN,"South-American, Macro-Panoan",d
1064,TAKANAN,"South-American, Macro-Panoan",ɟ
1064,TAKANAN,"South-American, Macro-Panoan",e
1064,TAKANAN,"South-American, Macro-Panoan",i
1064,TAKANAN,"South-American, Macro-Panoan",j
1064,TAKANAN,"South-American, Macro-Panoan",k
1064,TAKANAN,"South-American, Macro-Panoan",kʷ
1064,TAKANAN,"South-American, Macro-Panoan",m
1064,TAKANAN,"South-American, Macro-Panoan",n
1064,TAKANAN,"South-American, Macro-Panoan",p
1064,TAKANAN,"South-American, Macro-Panoan",r
1064,TAKANAN,"South-American, Macro-Panoan",ɽ
1064,TAKANAN,"South-American, Macro-Panoan",s
1064,TAKANAN,"South-American, Macro-Panoan",t
1064,TAKANAN,"South-American, Macro-Panoan",u
1064,TAKANAN,"South-American, Macro-Panoan",w
1064,TAKANAN,"South-American, Macro-Panoan",z
1009,TANO CONGO,"Niger-Kordofanian, Kwa",e
1009,TANO CONGO,"Niger-Kordofanian, Kwa",i
1009,TANO CONGO,"Niger-Kordofanian, Kwa",ĩ
1009,TANO CONGO,"Niger-Kordofanian, Kwa",o
1009,TANO CONGO,"Niger-Kordofanian, Kwa",u
1009,TANO CONGO,"Niger-Kordofanian, Kwa",ũ
1009,TANO CONGO,"Niger-Kordofanian, Kwa",ã̘
1009,TANO CONGO,"Niger-Kordofanian, Kwa",a̘
1009,TANO CONGO,"Niger-Kordofanian, Kwa",e̘
1009,TANO CONGO,"Niger-Kordofanian, Kwa",ĩ̘
1009,TANO CONGO,"Niger-Kordofanian, Kwa",i̘
1009,TANO CONGO,"Niger-Kordofanian, Kwa",o̘
1009,TANO CONGO,"Niger-Kordofanian, Kwa",ũ̘
1009,TANO CONGO,"Niger-Kordofanian, Kwa",u̘
1079,TOTONOCAN,"North-American, Penutian",ʔ
1079,TOTONOCAN,"North-American, Penutian",ʃ
1079,TOTONOCAN,"North-American, Penutian",a
1079,TOTONOCAN,"North-American, Penutian",aː
1079,TOTONOCAN,"North-American, Penutian",ɬ
1079,TOTONOCAN,"North-American, Penutian",i
1079,TOTONOCAN,"North-American, Penutian",iː
1079,TOTONOCAN,"North-American, Penutian",j
1079,TOTONOCAN,"North-American, Penutian",k
1079,TOTONOCAN,"North-American, Penutian",l
1079,TOTONOCAN,"North-American, Penutian",m
1079,TOTONOCAN,"North-American, Penutian",n
1079,TOTONOCAN,"North-American, Penutian",p
1079,TOTONOCAN,"North-American, Penutian",q
1079,TOTONOCAN,"North-American, Penutian",s
1079,TOTONOCAN,"North-American, Penutian",t
1079,TOTONOCAN,"North-American, Penutian",t̠ʃ
1079,TOTONOCAN,"North-American, Penutian",tɬ
1079,TOTONOCAN,"North-American, Penutian",ts
1079,TOTONOCAN,"North-American, Penutian",u
1079,TOTONOCAN,"North-American, Penutian",uː
1079,TOTONOCAN,"North-American, Penutian",w
1079,TOTONOCAN,"North-American, Penutian",x
1117,TUCANOAN,"South-American, Macro-Tucanoan",ʔ
1117,TUCANOAN,"South-American, Macro-Tucanoan",ʃ
1117,TUCANOAN,"South-American, Macro-Tucanoan",ʒ
1117,TUCANOAN,"South-American, Macro-Tucanoan",a
1117,TUCANOAN,"South-American, Macro-Tucanoan",ã
1117,TUCANOAN,"South-American, Macro-Tucanoan",b
1117,TUCANOAN,"South-American, Macro-Tucanoan",d
1117,TUCANOAN,"South-American, Macro-Tucanoan",dz
1117,TUCANOAN,"South-American, Macro-Tucanoan",e
1117,TUCANOAN,"South-American, Macro-Tucanoan",ẽ
1117,TUCANOAN,"South-American, Macro-Tucanoan",ɡ
1117,TUCANOAN,"South-American, Macro-Tucanoan",ɡʷ
1117,TUCANOAN,"South-American, Macro-Tucanoan",h
1117,TUCANOAN,"South-American, Macro-Tucanoan",i
1117,TUCANOAN,"South-American, Macro-Tucanoan",ɨ
1117,TUCANOAN,"South-American, Macro-Tucanoan",ɨ̃
1117,TUCANOAN,"South-American, Macro-Tucanoan",ĩ
1117,TUCANOAN,"South-American, Macro-Tucanoan",j
1117,TUCANOAN,"South-American, Macro-Tucanoan",k
1117,TUCANOAN,"South-American, Macro-Tucanoan",kʷ
1117,TUCANOAN,"South-American, Macro-Tucanoan",m
1117,TUCANOAN,"South-American, Macro-Tucanoan",n
1117,TUCANOAN,"South-American, Macro-Tucanoan",o
1117,TUCANOAN,"South-American, Macro-Tucanoan",õ
1117,TUCANOAN,"South-American, Macro-Tucanoan",p
1117,TUCANOAN,"South-American, Macro-Tucanoan",r
1117,TUCANOAN,"South-American, Macro-Tucanoan",s
1117,TUCANOAN,"South-American, Macro-Tucanoan",t
1117,TUCANOAN,"South-American, Macro-Tucanoan",t̠ʃ
1117,TUCANOAN,"South-American, Macro-Tucanoan",u
1117,TUCANOAN,"South-American, Macro-Tucanoan",ũ
1117,TUCANOAN,"South-American, Macro-Tucanoan",w
1117,TUCANOAN,"South-American, Macro-Tucanoan",z
1119,TUPI-GUARANI,"South-American, Equatorial",ʔ
1119,TUPI-GUARANI,"South-American, Equatorial",β
1119,TUPI-GUARANI,"South-American, Equatorial",ŋ
1119,TUPI-GUARANI,"South-American, Equatorial",ɑ
1119,TUPI-GUARANI,"South-American, Equatorial",ɑ̃
1119,TUPI-GUARANI,"South-American, Equatorial",e
1119,TUPI-GUARANI,"South-American, Equatorial",ẽ
1119,TUPI-GUARANI,"South-American, Equatorial",i
1119,TUPI-GUARANI,"South-American, Equatorial",ĩ
1119,TUPI-GUARANI,"South-American, Equatorial",j
1119,TUPI-GUARANI,"South-American, Equatorial",k
1119,TUPI-GUARANI,"South-American, Equatorial",m
1119,TUPI-GUARANI,"South-American, Equatorial",n
1119,TUPI-GUARANI,"South-American, Equatorial",o
1119,TUPI-GUARANI,"South-American, Equatorial",õ
1119,TUPI-GUARANI,"South-American, Equatorial",p
1119,TUPI-GUARANI,"South-American, Equatorial",r
1119,TUPI-GUARANI,"South-American, Equatorial",t
1119,TUPI-GUARANI,"South-American, Equatorial",t̠ʃ
1119,TUPI-GUARANI,"South-American, Equatorial",ts
1119,TUPI-GUARANI,"South-American, Equatorial",u
1119,TUPI-GUARANI,"South-American, Equatorial",ɯ
1119,TUPI-GUARANI,"South-American, Equatorial",ɯ̃
1119,TUPI-GUARANI,"South-American, Equatorial",ũ
1119,TUPI-GUARANI,"South-American, Equatorial",w
1084,URALIC,"Ural-Altaic, Uralic",ð
1084,URALIC,"Ural-Altaic, Uralic",ð̪ʲ
1084,URALIC,"Ural-Altaic, Uralic",ŋ
1084,URALIC,"Ural-Altaic, Uralic",a̟
1084,URALIC,"Ural-Altaic, Uralic",ɑ
1084,URALIC,"Ural-Altaic, Uralic",e
1084,URALIC,"Ural-Altaic, Uralic",i
1084,URALIC,"Ural-Altaic, Uralic",ɨ
1084,URALIC,"Ural-Altaic, Uralic",j
1084,URALIC,"Ural-Altaic, Uralic",k
1084,URALIC,"Ural-Altaic, Uralic",l
1084,URALIC,"Ural-Altaic, Uralic",m
1084,URALIC,"Ural-Altaic, Uralic",n
1084,URALIC,"Ural-Altaic, Uralic",ɲ
1084,URALIC,"Ural-Altaic, Uralic",o
1084,URALIC,"Ural-Altaic, Uralic",p
1084,URALIC,"Ural-Altaic, Uralic",r
1084,URALIC,"Ural-Altaic, Uralic",s
1084,URALIC,"Ural-Altaic, Uralic",ʂ
1084,URALIC,"Ural-Altaic, Uralic",sʲ
1084,URALIC,"Ural-Altaic, Uralic",t
1084,URALIC,"Ural-Altaic, Uralic",u
1084,URALIC,"Ural-Altaic, Uralic",w
1084,URALIC,"Ural-Altaic, Uralic",x
1084,URALIC,"Ural-Altaic, Uralic",y
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",ð
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",ð̪ʲ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",ɘ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",ŋ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",a
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",æ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",c
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",e
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",ɣ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",i
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",j
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",k
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",l
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",ʎ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",m
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",n
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",ɲ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",o
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",p
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",r
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",s
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",sʲ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",t
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",tʲ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",u
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",ɯ
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",v
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",w
1114,URALO-SIBERIAN,"Macro-Macro-Family, Uralo-Siberian",y
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",ʔ
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",a
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",c
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",h
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",i
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",ɨ
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",j
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",k
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",kʷ
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",m
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",n
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",o
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",p
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",s
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",t
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",u
1069,UTO-AZTECAN,"North-American, Uto-Aztecan",w
1032,WEST TARIKU,"Papuan, Geelvink-Bay",ɛ
1032,WEST TARIKU,"Papuan, Geelvink-Bay",ɔ
1032,WEST TARIKU,"Papuan, Geelvink-Bay",ɸ
1032,WEST TARIKU,"Papuan, Geelvink-Bay",a
1032,WEST TARIKU,"Papuan, Geelvink-Bay",b
1032,WEST TARIKU,"Papuan, Geelvink-Bay",d
1032,WEST TARIKU,"Papuan, Geelvink-Bay",i
1032,WEST TARIKU,"Papuan, Geelvink-Bay",i̝
1032,WEST TARIKU,"Papuan, Geelvink-Bay",k
1032,WEST TARIKU,"Papuan, Geelvink-Bay",t
1032,WEST TARIKU,"Papuan, Geelvink-Bay",u
1032,WEST TARIKU,"Papuan, Geelvink-Bay",u̝
1008,YOKUTS,"North-American, Penutian",ʔ
1008,YOKUTS,"North-American, Penutian",ŋ
1008,YOKUTS,"North-American, Penutian",a
1008,YOKUTS,"North-American, Penutian",e
1008,YOKUTS,"North-American, Penutian",i
1008,YOKUTS,"North-American, Penutian",j
1008,YOKUTS,"North-American, Penutian",k
1008,YOKUTS,"North-American, Penutian",kʼ
1008,YOKUTS,"North-American, Penutian",kʰ
1008,YOKUTS,"North-American, Penutian",l
1008,YOKUTS,"North-American, Penutian",m
1008,YOKUTS,"North-American, Penutian",n
1008,YOKUTS,"North-American, Penutian",o
1008,YOKUTS,"North-American, Penutian",p
1008,YOKUTS,"North-American, Penutian",pʼ
1008,YOKUTS,"North-American, Penutian",pʰ
1008,YOKUTS,"North-American, Penutian",s
1008,YOKUTS,"North-American, Penutian",ʂ
1008,YOKUTS,"North-American, Penutian",t
1008,YOKUTS,"North-American, Penutian",tʼ
1008,YOKUTS,"North-American, Penutian",ʈ
1008,YOKUTS,"North-American, Penutian",ʈʰ
1008,YOKUTS,"North-American, Penutian",ʈʂ
1008,YOKUTS,"North-American, Penutian",ʈʂʼ
1008,YOKUTS,"North-American, Penutian",ʈʂ͇ʰ
1008,YOKUTS,"North-American, Penutian",t̠ʃ
1008,YOKUTS,"North-American, Penutian",t̠ʃʼ
1008,YOKUTS,"North-American, Penutian",t̠ʃʰ
1008,YOKUTS,"North-American, Penutian",tʰ
1008,YOKUTS,"North-American, Penutian",u
1008,YOKUTS,"North-American, Penutian",w
1008,YOKUTS,"North-American, Penutian",x
1008,YOKUTS,"North-American, Penutian",ʈʼ
1008,YOKUTS,"North-American, Penutian",jʼ
1008,YOKUTS,"North-American, Penutian",lʼ
1008,YOKUTS,"North-American, Penutian",mʼ
1008,YOKUTS,"North-American, Penutian",nʼ
1008,YOKUTS,"North-American, Penutian",ŋʼ
1008,YOKUTS,"North-American, Penutian",wʼ
1076,ZAPOTECAN,"North-American, Oto-Manguean",ʔ
1076,ZAPOTECAN,"North-American, Oto-Manguean",ʃ
1076,ZAPOTECAN,"North-American, Oto-Manguean",a
1076,ZAPOTECAN,"North-American, Oto-Manguean",e
1076,ZAPOTECAN,"North-American, Oto-Manguean",i
1076,ZAPOTECAN,"North-American, Oto-Manguean",j
1076,ZAPOTECAN,"North-American, Oto-Manguean",k
1076,ZAPOTECAN,"North-American, Oto-Manguean",kʷ
1076,ZAPOTECAN,"North-American, Oto-Manguean",l
1076,ZAPOTECAN,"North-American, Oto-Manguean",m
1076,ZAPOTECAN,"North-American, Oto-Manguean",n
1076,ZAPOTECAN,"North-American, Oto-Manguean",o
1076,ZAPOTECAN,"North-American, Oto-Manguean",p
1076,ZAPOTECAN,"North-American, Oto-Manguean",r
1076,ZAPOTECAN,"North-American, Oto-Manguean",s
1076,ZAPOTECAN,"North-American, Oto-Manguean",t
1076,ZAPOTECAN,"North-American, Oto-Manguean",t̠ʃ
1076,ZAPOTECAN,"North-American, Oto-Manguean",ts
1076,ZAPOTECAN,"North-American, Oto-Manguean",u
1076,ZAPOTECAN,"North-American, Oto-Manguean",w
1078,ZOQUEAN,"North-American, Penutian",ʔ
1078,ZOQUEAN,"North-American, Penutian",ŋ
1078,ZOQUEAN,"North-American, Penutian",a̟
1078,ZOQUEAN,"North-American, Penutian",ɑ
1078,ZOQUEAN,"North-American, Penutian",e
1078,ZOQUEAN,"North-American, Penutian",h
1078,ZOQUEAN,"North-American, Penutian",i
1078,ZOQUEAN,"North-American, Penutian",ɨ
1078,ZOQUEAN,"North-American, Penutian",j
1078,ZOQUEAN,"North-American, Penutian",k
1078,ZOQUEAN,"North-American, Penutian",kʷ
1078,ZOQUEAN,"North-American, Penutian",m
1078,ZOQUEAN,"North-American, Penutian",n
1078,ZOQUEAN,"North-American, Penutian",o
1078,ZOQUEAN,"North-American, Penutian",p
1078,ZOQUEAN,"North-American, Penutian",s
1078,ZOQUEAN,"North-American, Penutian",t
1078,ZOQUEAN,"North-American, Penutian",ts
1078,ZOQUEAN,"North-American, Penutian",u
1078,ZOQUEAN,"North-American, Penutian",w
